id,rouge1,rouge2,rougel,bertscore
250,0.48392036753445633,0.1382488479262673,0.17457886676875956,0.2455347627401352
251,0.4548872180451128,0.12075471698113208,0.2142857142857143,0.24065841734409332
252,0.4548022598870057,0.17563739376770537,0.19774011299435026,0.25426602363586426
253,0.3735294117647059,0.08849557522123895,0.15882352941176472,0.1367875039577484
254,0.5610389610389611,0.2663185378590078,0.2961038961038961,0.3404126465320587
255,0.392807745504841,0.09153952843273232,0.16874135546334718,0.2221287488937378
256,0.3592233009708738,0.10218978102189781,0.16262135922330098,0.13496807217597961
257,0.42051282051282046,0.13402061855670103,0.21025641025641023,0.32012978196144104
258,0.4230769230769231,0.14009661835748793,0.16826923076923078,0.2728393077850342
259,0.4005763688760807,0.11560693641618497,0.19020172910662828,0.20419391989707947
260,0.4477172312223859,0.15952732644017725,0.18556701030927833,0.18476954102516174
261,0.40810419681620835,0.13062409288824384,0.1823444283646889,0.2267916202545166
262,0.254606365159129,0.05714285714285714,0.1306532663316583,0.07846640795469284
263,0.45681381957773515,0.15799614643545276,0.2687140115163148,0.2897361218929291
264,0.44590163934426225,0.1381578947368421,0.2,0.302537739276886
265,0.5348258706467661,0.22693266832917708,0.23880597014925375,0.2559490203857422
266,0.43057722308892354,0.10641627543035996,0.17784711388455537,0.198003888130188
267,0.4585741811175337,0.12379110251450677,0.20809248554913296,0.24626246094703674
268,0.39999999999999997,0.11479028697571744,0.210989010989011,0.31568384170532227
269,0.5278450363196125,0.17518248175182483,0.2324455205811138,0.29391205310821533
270,0.360248447204969,0.07068607068607069,0.14492753623188404,0.18973879516124725
271,0.4666666666666667,0.21787709497206703,0.2388888888888889,0.3863084316253662
272,0.45652173913043476,0.1309090909090909,0.1847826086956522,0.2529142200946808
273,0.5108695652173914,0.1226158038147139,0.17119565217391303,0.23226119577884674
274,0.3497615262321145,0.10526315789473685,0.14626391096979333,0.21962538361549377
275,0.480243161094225,0.19571865443425077,0.2978723404255319,0.3987541198730469
276,0.3481781376518218,0.06910569105691056,0.16194331983805665,0.1790621429681778
277,0.513353115727003,0.23809523809523808,0.27596439169139464,0.3360254466533661
278,0.5482456140350878,0.23348017621145373,0.2543859649122807,0.3815251290798187
279,0.5166340508806262,0.18467583497053044,0.2191780821917808,0.4131511151790619
280,0.4283513097072419,0.06182380216383309,0.1510015408320493,0.22105495631694794
281,0.4432432432432432,0.1338155515370705,0.1945945945945946,0.2044130563735962
282,0.4037184594953519,0.14380825565912117,0.17264276228419656,0.2539921998977661
283,0.3829236739974127,0.11154345006485084,0.18111254851228975,0.23092010617256165
284,0.410958904109589,0.19253438113948923,0.1917808219178082,0.2969488203525543
285,0.5752066115702479,0.23217247097844113,0.28099173553719015,0.3431512415409088
286,0.42352941176470593,0.08094435075885328,0.17142857142857143,0.21083389222621918
287,0.18848167539267016,0.0,0.11518324607329843,-0.00034498321474529803
288,0.35271317829457366,0.04669260700389105,0.13953488372093026,0.2160983681678772
289,0.44256756756756754,0.12542372881355932,0.19932432432432431,0.2213672548532486
290,0.39805825242718446,0.11363636363636363,0.18446601941747567,0.21257565915584564
291,0.3811074918566775,0.09477124183006536,0.15960912052117265,0.20364443957805634
292,0.3807763401109057,0.1335807050092764,0.1922365988909427,0.21210457384586334
293,0.43302752293577984,0.09576427255985266,0.1871559633027523,0.1968536525964737
294,0.39542483660130723,0.11475409836065575,0.15359477124183007,0.17923076450824738
295,0.5744308231173381,0.16520210896309315,0.2381786339754816,0.3182494044303894
296,0.5191489361702127,0.16666666666666666,0.2553191489361702,0.3128785192966461
297,0.5074626865671641,0.15307820299500832,0.23217247097844115,0.30789536237716675
298,0.4317548746518106,0.09217877094972068,0.17827298050139273,0.22791419923305511
299,0.4035608308605341,0.13690476190476192,0.20474777448071219,0.2788919508457184
300,0.3827751196172249,0.064,0.16586921850079744,0.18788926303386688
301,0.47619047619047616,0.12805587892898718,0.20209059233449475,0.2302800416946411
302,0.2938230383973289,0.09380234505862646,0.1335559265442404,0.17521041631698608
303,0.500687757909216,0.16275862068965516,0.20082530949105917,0.29756417870521545
304,0.42574257425742573,0.10264900662251654,0.18811881188118812,0.21271760761737823
305,0.4064711830131446,0.08308004052684904,0.1557128412537917,0.1943124383687973
306,0.2535211267605634,0.09433962264150943,0.15492957746478872,0.18205896019935608
307,0.507628294036061,0.19193324061196104,0.24133148404993066,0.31416356563568115
308,0.3649222065063649,0.08794326241134752,0.16407355021216408,0.20848193764686584
309,0.32177531206657417,0.18636995827538247,0.1664355062413315,0.04271511361002922
310,0.4237037037037037,0.16939078751857356,0.2014814814814815,0.20970837771892548
311,0.3722772277227722,0.05566600397614314,0.1306930693069307,0.1321810483932495
312,0.23964497041420119,0.06528189910979228,0.13905325443786984,0.10057151317596436
313,0.5519125683060109,0.15384615384615383,0.25136612021857924,0.39034363627433777
314,0.3108974358974359,0.03858520900321544,0.14102564102564102,0.1023670956492424
315,0.36923076923076925,0.124031007751938,0.17692307692307693,0.1808805763721466
316,0.4126455906821963,0.06343906510851419,0.15640599001663893,0.15370285511016846
317,0.4448217317487267,0.07836456558773423,0.15619694397283532,0.2859099507331848
318,0.275049115913556,0.0670611439842209,0.14145383104125736,0.055962249636650085
319,0.3459037711313394,0.07561929595827901,0.13524057217165147,0.12000573426485062
