id,bartscore_sum2doc,bartscore_doc2sum,truncated
392,-4.22709321975708,-3.722842216491699,False
393,-4.18358850479126,-3.4531090259552,False
394,-4.211854457855225,-3.8934030532836914,False
395,-4.244494915008545,-4.183493614196777,False
396,-3.9441545009613037,-3.5612831115722656,False
397,-4.1994194984436035,-3.6906535625457764,False
398,-3.7407853603363037,-3.671375274658203,True
399,-4.288897514343262,-4.1800923347473145,False
400,-3.844202995300293,-3.5370545387268066,False
401,-4.614029884338379,-3.4256725311279297,False
402,-4.260216236114502,-4.166379451751709,False
403,-3.867671489715576,-3.4634883403778076,False
404,-4.512423038482666,-3.5802502632141113,False
405,-4.190708160400391,-3.7109148502349854,False
406,-3.6036925315856934,-3.643846035003662,False
407,-4.122140407562256,-3.4123706817626953,False
408,-3.9217288494110107,-3.508068084716797,False
409,-4.130248546600342,-3.6345882415771484,False
410,-4.529952049255371,-3.3223156929016113,False
411,-3.978672981262207,-3.2792015075683594,False
412,-4.178972244262695,-3.887657642364502,False
413,-3.956920862197876,-3.7429373264312744,False
414,-4.124398231506348,-3.2590861320495605,False
415,-4.04414176940918,-3.5448379516601562,False
416,-4.075664520263672,-3.237992286682129,False
417,-3.7289509773254395,-4.060030937194824,False
418,-4.1645050048828125,-3.5292019844055176,False
419,-4.383435249328613,-3.5062503814697266,False
420,-3.7954559326171875,-4.224545478820801,True
421,-3.8125321865081787,-3.5078043937683105,False
422,-4.1232099533081055,-3.7228827476501465,False
423,-3.52061128616333,-3.5271806716918945,True
424,-3.9367563724517822,-3.4475135803222656,False
425,-4.283547401428223,-3.497009038925171,False
426,-4.0577521324157715,-3.660684108734131,False
427,-3.5736632347106934,-3.724318742752075,False
428,-4.547491073608398,-3.216336250305176,False
429,-3.739686965942383,-3.36600399017334,False
430,-3.736572265625,-3.28607177734375,False
431,-4.220427513122559,-3.544400691986084,True
432,-4.8153767585754395,-3.9100077152252197,False
433,-4.475108623504639,-3.5605061054229736,False
434,-4.554701805114746,-3.8328559398651123,False
435,-3.965916633605957,-3.59182071685791,False
436,-4.209623336791992,-3.442096710205078,False
437,-3.8450677394866943,-3.4410722255706787,False
438,-4.007778644561768,-3.754092216491699,False
439,-3.8301644325256348,-3.497779607772827,False
440,-4.235952854156494,-3.7170262336730957,False
441,-3.9210543632507324,-3.8155767917633057,False
442,-4.083654403686523,-3.4608800411224365,False
443,-4.191411972045898,-3.484689235687256,False
444,-4.102709770202637,-3.4301598072052,False
445,-3.8386383056640625,-4.055976867675781,True
446,-4.064886093139648,-3.508166790008545,False
447,-4.0176239013671875,-3.628939390182495,True
448,-4.118495464324951,-3.5820469856262207,False
449,-4.0932817459106445,-3.765517473220825,False
450,-3.892930269241333,-3.7712349891662598,False
451,-4.652731895446777,-3.0657670497894287,False
452,-4.155054569244385,-3.805461883544922,False
453,-3.533491849899292,-3.739097833633423,False
454,-4.115333080291748,-3.367119550704956,False
455,-4.670133113861084,-3.3488080501556396,False
456,-3.8516831398010254,-3.6921513080596924,False
457,-4.4094085693359375,-3.3076956272125244,False
458,-4.011672496795654,-3.18959641456604,False
459,-3.6821322441101074,-3.3587594032287598,False
460,-3.745044231414795,-3.9520933628082275,False
461,-4.303423881530762,-4.041843414306641,True
462,-4.1993255615234375,-3.0118026733398438,False
463,-4.229337692260742,-3.725107192993164,False
464,-4.221403121948242,-5.035444736480713,False
465,-3.581763744354248,-3.1710309982299805,False
466,-4.230585098266602,-3.636894702911377,False
467,-4.01071834564209,-3.6552822589874268,False
468,-4.32122802734375,-3.686319351196289,True
469,-3.991732597351074,-3.1462724208831787,False
470,-3.96527099609375,-3.632821798324585,False
471,-3.980990409851074,-3.5303261280059814,False
472,-4.177507400512695,-3.6569736003875732,False
473,-4.913405418395996,-3.8315505981445312,False
474,-4.25506067276001,-3.4538156986236572,False
475,-4.634398460388184,-3.652977705001831,False
476,-4.152907371520996,-3.839871644973755,False
477,-4.07050895690918,-3.4503214359283447,False
478,-4.370640754699707,-3.6972107887268066,False
479,-3.9553403854370117,-3.427539348602295,False
480,-4.215343475341797,-3.315955877304077,False
481,-3.772066593170166,-3.52290940284729,False
482,-4.136180877685547,-3.460789442062378,False
483,-4.324573516845703,-3.583281993865967,False
484,-4.355974197387695,-3.5580670833587646,False
485,-3.821462869644165,-3.3236889839172363,False
486,-4.155483722686768,-3.2624056339263916,False
487,-3.996821403503418,-3.676384687423706,False
488,-4.349930286407471,-3.5178165435791016,False
489,-4.590419769287109,-3.3299264907836914,False
490,-4.051586151123047,-3.5586366653442383,False
491,-4.039464950561523,-3.730523109436035,False
492,-4.282126426696777,-3.064377784729004,False
493,-3.5370938777923584,-3.6385955810546875,False
494,-3.878995656967163,-3.8203837871551514,False
495,-4.253845691680908,-3.6313254833221436,False
496,-3.8069815635681152,-3.48129940032959,False
497,-3.9522972106933594,-3.4856343269348145,False
498,-4.045355796813965,-3.84852933883667,False
499,-4.113011360168457,-3.2062313556671143,False
