id,bartscore_sum2doc,bartscore_doc2sum,truncated
285,-4.22033166885376,-3.2902283668518066,False
286,-4.050257682800293,-3.838609218597412,False
287,-4.685032844543457,-4.3995561599731445,False
288,-4.665011405944824,-3.618558883666992,False
289,-4.30348539352417,-3.524547576904297,False
290,-4.01377010345459,-3.3518857955932617,False
291,-3.5323240756988525,-3.4536967277526855,False
292,-3.939706802368164,-3.645860195159912,False
293,-4.430763244628906,-3.9590494632720947,False
294,-4.209330081939697,-3.571882724761963,False
295,-3.727972984313965,-3.281130313873291,False
296,-4.248597145080566,-3.5126967430114746,False
297,-4.220146179199219,-3.6262736320495605,False
298,-4.657098293304443,-3.3416025638580322,False
299,-3.5168349742889404,-3.452882766723633,False
300,-4.2548828125,-3.9131019115448,False
301,-4.8265604972839355,-3.4096429347991943,False
302,-4.2921671867370605,-3.622152328491211,False
303,-4.170897960662842,-3.650682210922241,False
304,-3.9841301441192627,-3.7155656814575195,False
305,-3.9315600395202637,-2.852173089981079,False
306,-4.023242950439453,-3.884392738342285,False
307,-4.733366966247559,-3.2725822925567627,False
308,-3.795261859893799,-3.602769613265991,False
309,-3.7711775302886963,-3.753321647644043,False
310,-3.9990487098693848,-3.2812962532043457,False
311,-3.731538772583008,-4.108965873718262,False
312,-4.138382434844971,-3.1127536296844482,False
313,-4.540449142456055,-3.2582485675811768,False
314,-3.924377918243408,-3.779186964035034,False
315,-4.551723480224609,-4.362513065338135,False
316,-4.172916889190674,-3.5126121044158936,False
317,-4.151243209838867,-3.4282069206237793,False
318,-3.9964590072631836,-3.0709950923919678,False
319,-3.8980660438537598,-3.5437052249908447,False
320,-4.067437171936035,-3.2440898418426514,False
321,-3.9540152549743652,-3.9607021808624268,False
322,-4.2556471824646,-3.737351655960083,False
323,-4.029930114746094,-3.215630531311035,False
324,-4.1404852867126465,-3.340811252593994,False
325,-4.039259433746338,-3.553966760635376,False
326,-3.741945743560791,-3.5604772567749023,False
327,-4.423819541931152,-3.73331356048584,False
328,-4.336088180541992,-3.8852603435516357,False
329,-4.046882629394531,-3.6789984703063965,False
