id,summac_score,method
254,0.6581040024757385,SummaCConv_vitc
255,0.7316386103630066,SummaCConv_vitc
256,0.7645907998085022,SummaCConv_vitc
257,0.6910350322723389,SummaCConv_vitc
258,0.6405397653579712,SummaCConv_vitc
259,0.7231516242027283,SummaCConv_vitc
260,0.7422035932540894,SummaCConv_vitc
261,0.7358607053756714,SummaCConv_vitc
262,0.7232720851898193,SummaCConv_vitc
263,0.6963333487510681,SummaCConv_vitc
264,0.6845875382423401,SummaCConv_vitc
265,0.7208064198493958,SummaCConv_vitc
266,0.7469744086265564,SummaCConv_vitc
267,0.706488847732544,SummaCConv_vitc
268,0.6744760274887085,SummaCConv_vitc
269,0.7177959680557251,SummaCConv_vitc
270,0.6787669658660889,SummaCConv_vitc
271,0.6608535051345825,SummaCConv_vitc
272,0.7547069191932678,SummaCConv_vitc
273,0.7444990873336792,SummaCConv_vitc
274,0.7409257888793945,SummaCConv_vitc
275,0.6834622621536255,SummaCConv_vitc
276,0.7091436982154846,SummaCConv_vitc
277,0.7425749897956848,SummaCConv_vitc
278,0.7023417949676514,SummaCConv_vitc
279,0.7157097458839417,SummaCConv_vitc
280,0.76070636510849,SummaCConv_vitc
281,0.7206193804740906,SummaCConv_vitc
282,0.734847366809845,SummaCConv_vitc
283,0.8415723443031311,SummaCConv_vitc
284,0.7302484512329102,SummaCConv_vitc
285,0.6994312405586243,SummaCConv_vitc
286,0.7255706191062927,SummaCConv_vitc
287,0.6153503060340881,SummaCConv_vitc
288,0.7132896184921265,SummaCConv_vitc
289,0.6826406717300415,SummaCConv_vitc
290,0.7354142069816589,SummaCConv_vitc
291,0.7343282699584961,SummaCConv_vitc
292,0.7366912364959717,SummaCConv_vitc
293,0.7189358472824097,SummaCConv_vitc
294,0.7802291512489319,SummaCConv_vitc
295,0.7118670344352722,SummaCConv_vitc
296,0.6684237718582153,SummaCConv_vitc
297,0.7215496897697449,SummaCConv_vitc
298,0.7382223606109619,SummaCConv_vitc
299,0.7235861420631409,SummaCConv_vitc
300,0.7752482891082764,SummaCConv_vitc
301,0.7738017439842224,SummaCConv_vitc
302,0.7470114231109619,SummaCConv_vitc
303,0.7444109320640564,SummaCConv_vitc
304,0.7174113988876343,SummaCConv_vitc
305,0.8688544631004333,SummaCConv_vitc
306,0.7257099151611328,SummaCConv_vitc
307,0.8292648196220398,SummaCConv_vitc
308,0.7286185026168823,SummaCConv_vitc
309,0.7037271857261658,SummaCConv_vitc
310,0.7720528841018677,SummaCConv_vitc
311,0.6803632378578186,SummaCConv_vitc
312,0.7623247504234314,SummaCConv_vitc
313,0.6666590571403503,SummaCConv_vitc
314,0.7534817457199097,SummaCConv_vitc
315,0.6603531241416931,SummaCConv_vitc
316,0.7184999585151672,SummaCConv_vitc
317,0.6768614053726196,SummaCConv_vitc
318,0.7198492884635925,SummaCConv_vitc
319,0.7525902390480042,SummaCConv_vitc
320,0.746772050857544,SummaCConv_vitc
321,0.7164514660835266,SummaCConv_vitc
322,0.6102208495140076,SummaCConv_vitc
323,0.7315795421600342,SummaCConv_vitc
324,0.7087931632995605,SummaCConv_vitc
325,0.6562696695327759,SummaCConv_vitc
326,0.7602246403694153,SummaCConv_vitc
327,0.7519791126251221,SummaCConv_vitc
328,0.6910572052001953,SummaCConv_vitc
329,0.7660428881645203,SummaCConv_vitc
331,0.7770599722862244,SummaCConv_vitc
332,0.7060324549674988,SummaCConv_vitc
333,0.727818489074707,SummaCConv_vitc
334,0.6721267700195312,SummaCConv_vitc
335,0.6861875057220459,SummaCConv_vitc
336,0.6957177519798279,SummaCConv_vitc
337,0.6890155673027039,SummaCConv_vitc
338,0.7262741923332214,SummaCConv_vitc
339,0.7334172129631042,SummaCConv_vitc
340,0.7156045436859131,SummaCConv_vitc
341,0.8513046503067017,SummaCConv_vitc
342,0.8565234541893005,SummaCConv_vitc
343,0.6869405508041382,SummaCConv_vitc
344,0.7167963981628418,SummaCConv_vitc
345,0.7734149098396301,SummaCConv_vitc
346,0.7743625044822693,SummaCConv_vitc
347,0.7260128259658813,SummaCConv_vitc
348,0.7100290656089783,SummaCConv_vitc
349,0.9068025946617126,SummaCConv_vitc
350,0.7552241086959839,SummaCConv_vitc
351,0.7143886089324951,SummaCConv_vitc
352,0.7245660424232483,SummaCConv_vitc
353,0.7698017954826355,SummaCConv_vitc
354,0.6947946548461914,SummaCConv_vitc
355,0.7264198660850525,SummaCConv_vitc
356,0.7167946696281433,SummaCConv_vitc
357,0.7525779604911804,SummaCConv_vitc
358,0.7412921786308289,SummaCConv_vitc
359,0.7080076932907104,SummaCConv_vitc
360,0.6989063620567322,SummaCConv_vitc
361,0.707828938961029,SummaCConv_vitc
362,0.7745151519775391,SummaCConv_vitc
363,0.6851810216903687,SummaCConv_vitc
364,0.7069688439369202,SummaCConv_vitc
365,0.7261709570884705,SummaCConv_vitc
366,0.7279047966003418,SummaCConv_vitc
367,0.7076615691184998,SummaCConv_vitc
368,0.8625326752662659,SummaCConv_vitc
369,0.7352170944213867,SummaCConv_vitc
370,0.6876720786094666,SummaCConv_vitc
371,0.7208051681518555,SummaCConv_vitc
372,0.6881667971611023,SummaCConv_vitc
373,0.679637610912323,SummaCConv_vitc
374,0.8179790377616882,SummaCConv_vitc
375,0.733772873878479,SummaCConv_vitc
376,0.7281703352928162,SummaCConv_vitc
377,0.723510205745697,SummaCConv_vitc
378,0.7666675448417664,SummaCConv_vitc
379,0.7186132073402405,SummaCConv_vitc
380,0.7106854319572449,SummaCConv_vitc
381,0.7460241913795471,SummaCConv_vitc
382,0.7600190043449402,SummaCConv_vitc
383,0.7103623747825623,SummaCConv_vitc
384,0.7226097583770752,SummaCConv_vitc
385,0.7079101800918579,SummaCConv_vitc
386,0.7093878388404846,SummaCConv_vitc
387,0.7521594762802124,SummaCConv_vitc
388,0.7624918818473816,SummaCConv_vitc
389,0.8276788592338562,SummaCConv_vitc
390,0.7876503467559814,SummaCConv_vitc
391,0.8082792162895203,SummaCConv_vitc
392,0.6811614036560059,SummaCConv_vitc
393,0.7430400252342224,SummaCConv_vitc
394,0.6884222030639648,SummaCConv_vitc
395,0.7216427326202393,SummaCConv_vitc
396,0.69215989112854,SummaCConv_vitc
397,0.7806191444396973,SummaCConv_vitc
398,0.8164281845092773,SummaCConv_vitc
399,0.695013165473938,SummaCConv_vitc
400,0.7491664290428162,SummaCConv_vitc
401,0.7340423464775085,SummaCConv_vitc
402,0.8036683797836304,SummaCConv_vitc
403,0.7486994862556458,SummaCConv_vitc
404,0.7447454333305359,SummaCConv_vitc
405,0.6725033521652222,SummaCConv_vitc
406,0.7231627702713013,SummaCConv_vitc
407,0.6987070441246033,SummaCConv_vitc
408,0.8249982595443726,SummaCConv_vitc
409,0.7581350207328796,SummaCConv_vitc
410,0.6442133784294128,SummaCConv_vitc
411,0.7358394861221313,SummaCConv_vitc
412,0.7305087447166443,SummaCConv_vitc
413,0.7045209407806396,SummaCConv_vitc
414,0.7587809562683105,SummaCConv_vitc
415,0.7388363480567932,SummaCConv_vitc
416,0.7662637233734131,SummaCConv_vitc
417,0.7645044922828674,SummaCConv_vitc
418,0.7242906093597412,SummaCConv_vitc
419,0.6925458908081055,SummaCConv_vitc
420,0.7272337079048157,SummaCConv_vitc
421,0.698635458946228,SummaCConv_vitc
422,0.731697142124176,SummaCConv_vitc
423,0.8713027834892273,SummaCConv_vitc
424,0.8051024675369263,SummaCConv_vitc
425,0.7188161015510559,SummaCConv_vitc
426,0.7935027480125427,SummaCConv_vitc
427,0.7200219631195068,SummaCConv_vitc
428,0.743930459022522,SummaCConv_vitc
429,0.7332313656806946,SummaCConv_vitc
430,0.641438364982605,SummaCConv_vitc
431,0.8787240386009216,SummaCConv_vitc
432,0.6520712375640869,SummaCConv_vitc
433,0.7199530601501465,SummaCConv_vitc
434,0.8221145868301392,SummaCConv_vitc
435,0.6961779594421387,SummaCConv_vitc
436,0.725711464881897,SummaCConv_vitc
437,0.6988739967346191,SummaCConv_vitc
438,0.7554750442504883,SummaCConv_vitc
439,0.7174206972122192,SummaCConv_vitc
440,0.782576858997345,SummaCConv_vitc
441,0.7369280457496643,SummaCConv_vitc
442,0.7249627709388733,SummaCConv_vitc
443,0.7035651803016663,SummaCConv_vitc
444,0.7372680902481079,SummaCConv_vitc
445,0.7857003808021545,SummaCConv_vitc
446,0.7738596796989441,SummaCConv_vitc
447,0.7669888138771057,SummaCConv_vitc
448,0.7355073690414429,SummaCConv_vitc
449,0.6812999844551086,SummaCConv_vitc
450,0.7266073822975159,SummaCConv_vitc
451,0.7114118933677673,SummaCConv_vitc
452,0.7075633406639099,SummaCConv_vitc
453,0.7093048095703125,SummaCConv_vitc
454,0.7046493291854858,SummaCConv_vitc
455,0.8775601387023926,SummaCConv_vitc
456,0.6838964223861694,SummaCConv_vitc
457,0.6993614435195923,SummaCConv_vitc
