id,bartscore_sum2doc,bartscore_doc2sum,truncated
329,-3.9942221641540527,-3.7196671962738037,False
331,-3.813689708709717,-3.6369659900665283,False
332,-4.302684783935547,-3.6675784587860107,False
333,-4.769622802734375,-3.722012519836426,False
334,-3.999419689178467,-3.468007802963257,False
335,-4.163000106811523,-3.9342334270477295,False
336,-3.446650505065918,-3.981816530227661,False
337,-4.668363094329834,-3.7074551582336426,False
338,-4.233321666717529,-3.7316856384277344,False
339,-4.4680094718933105,-3.5908374786376953,False
340,-3.7123701572418213,-3.7295124530792236,False
341,-3.899353504180908,-3.659745216369629,False
342,-3.8770132064819336,-3.2301864624023438,False
343,-4.102414131164551,-2.8580286502838135,False
344,-3.970582962036133,-3.21159291267395,False
345,-3.2709476947784424,-3.764246702194214,False
346,-3.885931968688965,-3.5677435398101807,False
347,-4.557165145874023,-3.7104878425598145,False
348,-3.815189838409424,-3.904719829559326,False
349,-4.459981918334961,-3.359330177307129,False
350,-4.245538711547852,-4.264266014099121,False
351,-4.108511924743652,-3.6450068950653076,False
352,-4.191507339477539,-3.7362582683563232,False
353,-3.776531219482422,-3.6272029876708984,False
354,-4.735500335693359,-3.315761089324951,False
355,-4.768960475921631,-3.446815013885498,False
356,-4.231817245483398,-3.901901960372925,False
357,-4.329444885253906,-3.2992935180664062,False
358,-4.1609907150268555,-3.686424732208252,False
359,-3.8886618614196777,-3.7408134937286377,False
360,-3.934488296508789,-3.475956678390503,False
361,-4.675963401794434,-3.50093936920166,False
362,-3.6608431339263916,-3.253711223602295,True
363,-4.733305931091309,-4.269293785095215,False
364,-4.280988693237305,-3.753146171569824,False
365,-4.040243148803711,-3.4006543159484863,False
366,-4.0518598556518555,-3.3744099140167236,False
367,-3.840165615081787,-3.353952407836914,False
368,-4.283151149749756,-4.02681303024292,False
369,-3.9378833770751953,-3.7582027912139893,False
370,-5.106406211853027,-3.49729323387146,False
371,-4.0353922843933105,-3.7137653827667236,False
372,-3.915632486343384,-3.9257352352142334,False
373,-4.157290458679199,-3.6954541206359863,False
374,-4.647285461425781,-3.4198379516601562,False
375,-4.0551042556762695,-3.6064488887786865,False
376,-4.121225357055664,-3.4313061237335205,False
377,-4.355264663696289,-3.967723846435547,False
378,-4.196336269378662,-3.398192882537842,False
379,-4.1605119705200195,-3.576174020767212,False
380,-3.744180679321289,-3.5420069694519043,False
381,-3.661749839782715,-3.67191743850708,False
382,-4.052245140075684,-3.5816383361816406,False
383,-4.2672224044799805,-3.835768461227417,False
384,-4.428346157073975,-3.2998781204223633,False
385,-4.417154312133789,-3.306185007095337,False
386,-3.8500685691833496,-3.5915873050689697,False
387,-4.156304359436035,-3.6911303997039795,False
388,-4.157732963562012,-3.810075283050537,False
389,-4.157492637634277,-3.5693070888519287,False
390,-4.363302707672119,-3.7550880908966064,False
391,-4.028505325317383,-3.519439220428467,False
392,-4.218953609466553,-3.4261581897735596,False
393,-4.180980682373047,-3.5805490016937256,False
394,-4.122156620025635,-3.703594446182251,False
395,-4.31120491027832,-3.861161231994629,False
396,-3.865934371948242,-3.202648401260376,False
397,-4.18050479888916,-3.5818679332733154,False
398,-3.8191163539886475,-3.587045907974243,False
399,-4.37232780456543,-3.9444639682769775,False
400,-3.8787946701049805,-3.7757668495178223,False
401,-4.417558193206787,-3.7339534759521484,False
402,-4.288220405578613,-3.972113609313965,False
403,-3.6627724170684814,-3.64687442779541,False
404,-4.531917572021484,-3.3383166790008545,False
405,-4.134284019470215,-3.4219987392425537,False
406,-3.599132776260376,-3.541933536529541,False
407,-4.12418270111084,-3.3337721824645996,False
408,-3.9807703495025635,-3.6225485801696777,False
409,-4.089701175689697,-3.375725746154785,False
410,-4.451193809509277,-3.566967725753784,False
411,-3.94930362701416,-3.3038487434387207,False
412,-4.1229567527771,-3.9858553409576416,False
413,-4.085484504699707,-3.7766835689544678,False
414,-3.987048864364624,-3.3590335845947266,False
415,-4.035356044769287,-3.7454378604888916,False
416,-4.113595962524414,-3.3786585330963135,False
417,-3.7483744621276855,-4.118605136871338,False
418,-4.362592697143555,-3.669982671737671,False
419,-4.339432716369629,-3.43196702003479,False
420,-3.8972034454345703,-3.9793758392333984,False
421,-4.095999717712402,-3.3474934101104736,False
422,-4.330653190612793,-3.944384813308716,False
423,-3.6164913177490234,-3.6600492000579834,False
424,-4.018190860748291,-3.3149192333221436,False
425,-4.330197811126709,-3.4450881481170654,False
426,-4.088715076446533,-3.362884521484375,False
427,-3.5975918769836426,-3.5636162757873535,False
428,-4.642946243286133,-3.430473804473877,False
429,-3.7453207969665527,-3.4360952377319336,False
430,-3.6796374320983887,-3.5600006580352783,False
431,-4.322347164154053,-3.5953657627105713,False
432,-5.104090213775635,-3.1652050018310547,False
433,-4.462656021118164,-3.7210285663604736,False
434,-4.367579460144043,-3.8201348781585693,False
435,-4.004665851593018,-3.3679380416870117,False
436,-4.075009346008301,-3.6488022804260254,False
437,-3.8231663703918457,-3.564152956008911,False
438,-4.0752363204956055,-3.7639975547790527,False
439,-3.8347086906433105,-3.351611375808716,False
440,-4.222060203552246,-3.3677327632904053,False
441,-3.996382474899292,-3.287865400314331,False
442,-4.147782325744629,-3.637713670730591,False
443,-4.1677422523498535,-3.181766986846924,False
444,-4.1087117195129395,-3.23445725440979,False
445,-3.8513076305389404,-3.3744959831237793,False
