id,bartscore_sum2doc,bartscore_doc2sum,truncated
387,-4.181976318359375,-3.471619129180908,False
388,-4.221968650817871,-3.2488436698913574,False
389,-4.146432876586914,-3.5290400981903076,True
390,-4.38441276550293,-4.010747909545898,False
391,-4.003620624542236,-3.821859359741211,False
392,-4.405086994171143,-3.602307081222534,False
393,-4.210267066955566,-3.3601999282836914,False
394,-4.405172348022461,-3.8725693225860596,False
395,-4.176904201507568,-4.2612504959106445,False
396,-3.9388136863708496,-3.615699529647827,False
397,-4.196634292602539,-3.6704137325286865,False
398,-3.705282211303711,-3.4030628204345703,True
399,-4.281910419464111,-4.392830848693848,False
400,-3.846508502960205,-3.593839168548584,False
401,-4.62160587310791,-3.414362907409668,False
402,-4.260623931884766,-4.110341548919678,False
403,-3.735654830932617,-3.459326982498169,False
404,-4.4745073318481445,-3.5056087970733643,False
405,-4.078531265258789,-3.7408907413482666,False
406,-3.608888626098633,-3.5987467765808105,False
407,-4.224066257476807,-3.365339994430542,False
408,-3.866455316543579,-3.6577489376068115,True
409,-4.075927257537842,-3.665666341781616,False
410,-4.529874801635742,-3.378385305404663,False
411,-3.9775583744049072,-3.2835118770599365,False
412,-4.115077018737793,-4.005932807922363,False
413,-3.8666558265686035,-3.698880910873413,False
414,-3.92458438873291,-3.258931875228882,False
415,-4.041462421417236,-3.675361394882202,False
416,-4.394230365753174,-3.303501844406128,True
417,-3.708627462387085,-4.1699700355529785,False
418,-4.269491195678711,-3.5360753536224365,False
419,-4.4774932861328125,-3.3710319995880127,False
420,-4.004683971405029,-3.616408586502075,False
421,-3.7952680587768555,-3.502916097640991,False
422,-4.1383256912231445,-3.710325002670288,False
423,-3.548572540283203,-3.6303834915161133,True
424,-4.003405570983887,-3.2498812675476074,False
425,-4.214837074279785,-3.41469669342041,False
426,-4.045511245727539,-3.616461992263794,False
427,-3.596073627471924,-3.6845173835754395,False
428,-4.386719703674316,-3.2358081340789795,False
429,-3.749203681945801,-3.2961628437042236,False
430,-3.7121200561523438,-3.4340665340423584,False
431,-4.2935285568237305,-3.4956483840942383,True
432,-4.905819892883301,-3.95156192779541,False
433,-4.467601776123047,-3.571488380432129,False
434,-4.470505237579346,-4.079409599304199,True
435,-3.977128505706787,-3.6628870964050293,False
436,-4.194140434265137,-3.4878528118133545,False
437,-3.8491051197052,-3.4319770336151123,False
438,-3.9792532920837402,-3.7463417053222656,False
439,-3.841477394104004,-3.6253836154937744,False
440,-4.21690559387207,-3.7297117710113525,False
441,-3.93481707572937,-3.7434723377227783,False
442,-4.125125885009766,-3.3573315143585205,False
443,-4.184144973754883,-3.3720383644104004,False
444,-4.101797103881836,-3.419996500015259,False
